Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Prob_Home,Prob_Draw,Prob_Away,HomeWin_Pct,HomeWin_StdDev,Optimal_Advantage,TeamHomeAdvantage,HomeAdvantageUsed,Home_Elo,Away_Elo,Relative_Home_Advantage,Elo_Difference,Home_Attack,Away_Defense,Away_Attack,Home_Defense,Pred_Home_Goals,Pred_Away_Goals,Home_Elo_I,Away_Elo_I,Home_Avg_Goals_I,Away_Avg_Goals_I,Pred_Home_GoalsF,Pred_Away_GoalsF,Home_Elo_I_Norm,Away_Elo_I_Norm,Home_Power,Away_Power,Home_Avg_Odd_H,Away_Avg_Odd_A,Pred_Home_Odd_Goals,Pred_Away_Odd_Goals,BackHome
1.25,5.75,8.5,1.57,2.35,2.1,1.67,0.732896,0.15932521,0.10777882,0.4050633,0.4912153,-66.77915,42.735043,42.735043,1480.0327,1618.3552,0.28490028,-95.58739,1.7,1.4,0.8,1.9,1.4141743,1.2038316,1818.8993,1510.1014,2.1,1.3,1.762169,1.1825781,0.8773636,0.728412,1.2312858,0.9100784,1.705,3.303,1.597864,1.1025466,0
2.3,3.3,2.88,2.08,1.73,1.8,1.91,0.40070832,0.27928156,0.32001013,0.4050633,0.4912153,-66.77915,48.245613,48.245613,1443.3455,1707.4698,0.32163742,-215.87875,1.5,1.5,1.3,1.7,1.4653904,1.2813228,1552.5986,1560.1854,1.6,0.9,1.4653147,0.9172688,0.7489109,0.7525705,1.0354725,0.8184498,4.12,4.823,1.1648066,1.2526407,0
5.25,3.6,1.57,1.73,2.08,1.73,2,0.17234597,0.2513379,0.5763162,0.4050633,0.4912153,-66.77915,150,150,1707.4698,1605.2441,1,252.22571,0.7,1.1,1.2,1.2,1.1193688,1.203161,1318.0718,1579.4106,0.7,1.8,0.8721274,1.758129,0.6357846,0.7618439,0.73032176,1.160358,2.9,2.798,1.2378296,1.3371845,0
1.73,3.5,5,2.15,1.67,2.1,1.67,0.5433939,0.26859182,0.18801428,0.43804422,0.4963129,-43.273685,-70.4365,-70.4365,1638.1382,1419.5131,-0.4695767,148.18855,1.1,1.2,1,1.3,1.4170281,1.131468,1549.9288,1523.2765,1.4,0.8,1.3876443,0.8878442,0.7476231,0.7347671,1.0036316,0.7959979,2.288,4.485,1.5784914,1.0452807,0
2.63,3.5,2.55,1.73,2.1,1.57,2.25,0.35935014,0.27002597,0.3706239,0.43598056,0.4960186,-44.730785,-70.4365,-70.4365,1490.3677,1516.8132,-0.4695767,-96.88215,1.6,1.7,1.6,0.9,1.5011305,1.1109843,1392.8589,1489.1711,1.2,1,1.1552237,0.9740661,0.6718589,0.718316,0.8652048,0.82061607,3.898,3.046,1.0542433,1.4660277,1
2.25,3.4,3.2,2,1.85,1.73,2,0.4228527,0.279829,0.2973183,0.43598056,0.4960186,-44.730785,-30.866383,-30.866383,1523.427,1549.7584,-0.20577589,-57.197727,2.3,1.4,0.8,0.5,1.7733662,1.1826307,1517.7833,1578.9073,2.2,0.8,2.2688344,0.82890904,0.7321174,0.76160115,1.3468041,0.7885243,2.217,3.197,1.4447874,1.1839958,1
2.55,3.75,2.38,1.53,2.4,1.5,2.5,0.36344755,0.24714434,0.3894081,0.43754908,0.4962795,-43.62313,-48.417477,-48.417477,1446.9666,1369.0359,-0.32278317,29.513203,2.3,1.2,2.1,1.8,1.8433964,1.2033621,1522.6041,1512.974,2.2,1.1,1.8700955,0.9926184,0.7344428,0.7297976,1.1887039,0.8349259,1.872,1.879,1.3861442,1.3025405,0
2.05,3,3.6,2.1,1.65,1.85,1.85,0.4438964,0.30332923,0.25277436,0.375,0.48438174,-88.7395,37.037037,37.037037,1350.0835,1669.4371,0.24691358,-282.31662,1,1.7,0.8,1.5,1.4036818,1.1514311,1431.2708,1317.2744,1,0.6,1.1117529,0.7982136,0.69038725,0.6354,0.85893345,0.70052546,3.261,5.137,1.3940635,1.0959485,0
2.75,3.2,2.63,2.2,1.67,1.83,1.83,0.3442338,0.29582593,0.3599403,0.43598056,0.4960186,-44.730785,39.753853,39.753853,1484.3253,1601.5404,0.26502568,-77.46127,1.2,1,0.8,1.1,1.4700202,1.1514311,1538.9208,1495.8922,1.5,0.9,1.4965433,0.8924105,0.74231327,0.72155803,1.0440053,0.789899,2.688,4.018,1.4156271,1.1498498,0
3.6,3.5,2,1.67,2.15,1.57,2.25,0.26119402,0.26865673,0.47014925,0.44640234,0.49730158,-37.387108,-46.602226,-46.602226,1507.6792,1495.2882,-0.31068152,-34.211174,3,0.9,2.6,1.6,1.9550288,1.1513668,1766.14,1883.7543,2.7,1.9,2.4375582,1.8415205,0.85191464,0.908647,1.4861721,1.2817965,1.627,1.794,1.4391302,1.27663,0
1.53,4.33,5.5,1.6,2.3,1.7,2.05,0.6129214,0.216575,0.17050359,0.44640234,0.49730158,-37.387108,-77.52801,-77.52801,1667.9961,1594.5669,-0.5168534,-4.0988383,1.6,2.1,1.9,1.1,1.3349439,1.2693177,1465.0646,1458.4645,1.6,0.9,1.3303362,0.88023514,0.706688,0.7035044,0.9561473,0.7741967,4.256,13.815,2.3056107,0.5030467,1
1.67,3.5,5.5,2.4,1.53,2.25,1.57,0.5615519,0.2679405,0.17050758,0.46235606,0.49869135,-26.207275,27.730597,27.730597,1628.7229,1527.5414,0.18487065,128.9121,1.7,1.4,0.5,1.1,1.3307396,1.1309639,1660.6432,1545.5936,1.7,1,1.768913,0.8726912,0.80102724,0.745532,1.1881815,0.7963957,2.073,3.438,1.5111909,1.1354696,1
4,3.6,1.85,1.85,2,1.7,2.05,0.23401265,0.26001406,0.5059733,0.43561643,0.496064,-44.988037,-56.531662,-56.531662,1573.2065,1504.9188,-0.37687775,11.756143,1.7,1.1,0.9,1.5,1.4395547,1.10125,1551.59,1803.7393,1.7,1.6,1.7128394,1.5168239,0.7484244,0.87005097,1.1341904,1.1287601,2.688,2.035,1.2111696,1.4110866,0
2.2,3.6,3.1,1.5,2.5,1.44,2.63,0.43088803,0.26332048,0.3057915,0.44640234,0.49730158,-37.387108,44.444443,44.444443,1451.9127,1654.394,0.2962963,-158.03697,1.8,2.8,1.4,1.9,1.8375908,1.1412152,1675.0482,1477.953,1.4,1.1,1.280276,1.1079245,0.80797565,0.7129049,0.9968958,0.8709127,2.866,10.9,2.3556342,0.57700425,1
1.17,8,12,1.22,4.2,1.67,2.1,0.8040201,0.11758794,0.07839196,0.44640234,0.49730158,-37.387108,140.09921,140.09921,1654.394,1495.2882,0.9339947,299.20514,4.1,2.2,1.1,0.7,3.2670362,1.131279,1884.5361,1607.3594,4.4,1.4,7.994194,1.3086382,0.9090242,0.7753253,3.743092,0.98865044,1.266,4.228,1.8600951,0.95160663,1
2.05,3.25,3.6,2.5,1.5,2.2,1.62,0.4545013,0.28668544,0.25881323,0.45216307,0.49780992,-33.34249,21.08254,21.08254,1639.2474,1680.6807,0.14055027,-20.350693,0.9,1.6,1.1,0.8,0.97174585,1.1013727,1491.265,1402.9094,0.8,0.4,0.92554206,0.6169866,0.7193261,0.67670685,0.80181247,0.65281874,2.61,5.708,1.6398133,0.9569174,1
4.2,3.4,1.9,2.4,1.53,2.1,1.67,0.22493036,0.27785516,0.4972145,0.45216307,0.49780992,-33.34249,-74.09386,-74.09386,1496.8821,1657.683,-0.49395904,-234.89479,0.7,0.8,1.2,1.2,1.0633423,1.1513668,1353.17,1612.3057,0.4,0.2,0.7296781,0.5701512,0.6527146,0.77771115,0.6835,0.6946872,3.721,3.755,1.1508791,1.3344272,0
1.4,4.75,7.5,1.53,2.4,1.75,2,0.67503554,0.19895785,0.12600663,0.45454547,0.50020844,-31.672499,48.0226,48.0226,1485.4615,1529.9352,0.32015067,3.5488615,2,1.3,1.2,1.9,1.7566637,1.16135,1706.357,1633.6031,1.8,1.6,1.760123,1.4555838,0.8230778,0.78798425,1.1978959,1.055024,1.867,4.66,1.7266549,0.9768831,0
1.95,3.4,3.8,1.93,1.93,1.73,2,0.4792285,0.27485162,0.24591988,0.4280992,0.4952127,-50.310535,-111.93628,-111.93628,1538.1709,1728.4078,-0.74624187,-302.17325,1.2,2.4,1.2,1.4,1.1100891,1.1513027,1556.1643,1443.944,1.2,0.8,1.1739808,0.8878442,0.75063086,0.6965003,0.9199708,0.77303785,3.287,5.775,1.4589521,1.0292345,0
3.6,2.9,2.25,2.4,1.53,2,1.73,0.26032317,0.32315978,0.41651705,0.45216307,0.49780992,-33.34249,-80.53083,-80.53083,1618.9379,1479.4491,-0.5368722,58.95798,1.3,0.7,1.4,0.6,1.3349439,1.1110462,1481.8281,1673.5148,1.6,1,1.4891068,1.0577531,0.7147741,0.80723596,1.0245072,0.9074428,2.138,2.978,1.4404957,1.19985,0
1.18,8,12,1.44,2.75,2.1,1.67,0.8026756,0.11839465,0.07892977,0.43598056,0.4960186,-44.730785,-8.910558,-8.910558,1567.0538,1524.6499,-0.059403718,33.493366,1.7,1.9,0.9,0.8,1.7769448,1.1925527,1647.831,1431.5756,1.4,0.3,1.3654734,0.5652648,0.7948472,0.69053423,1.0230976,0.64042646,1.595,4.97,1.8582613,0.91627115,1
1.62,4.2,4.5,1.48,2.6,1.5,2.5,0.57283145,0.22094926,0.20621932,0.4262295,0.4948969,-51.63788,-102.109,-102.109,1689.2582,1271.6393,-0.6807267,315.5099,0.9,2,2,1.2,1.3461033,1.1824989,1369.2628,1297.4827,1.6,0.9,1.3961953,0.8563804,0.6604771,0.6258533,0.95476437,0.7180641,2.47,5.76,1.6886503,0.9362217,0
3.5,3.6,2,1.67,2.15,1.62,2.2,0.26865673,0.26119402,0.47014925,0.40508223,0.49127525,-66.76551,-75.6225,-75.6225,1597.2014,1541.9272,-0.50415,-20.348259,1.4,1.5,1.6,1.9,1.318206,1.2034962,1518.2618,1637.243,1.3,1.3,1.1494832,1.166444,0.73234826,0.7897399,0.8992022,0.9404215,2.862,3.329,1.2995061,1.2601961,0
3.5,3.3,2.05,2.3,1.6,2,1.73,0.2653982,0.28148293,0.45311886,0.47124046,0.49934524,-20.00625,-70.4365,-70.4365,1588.072,1706.1984,-0.4695767,-188.56276,0.7,1.4,1,0.5,1.18207,1.2922168,1383.0333,1524.3501,0.7,0.9,0.886288,0.8682259,0.6671195,0.735285,0.75478685,0.7884613,4.378,3.988,1.0411524,1.4075646,1
2.15,3.4,3.25,1.85,2,1.67,2.1,0.4359404,0.2756682,0.28839135,0.45454547,0.50020844,-31.672499,-36.070652,-36.070652,1608.5885,1487.8982,-0.24047102,84.61956,1.1,1.6,0.9,1.5,1.4683475,1.1410245,1457.0125,1446.9563,1.2,1.4,1.1930425,1.2558033,0.70280397,0.69795334,0.8988994,0.92109334,2.858,5.603,1.5551662,0.9960319,1
1.85,3.4,4.33,2.03,1.83,1.8,1.95,0.50726163,0.27601,0.2167284,0.45454547,0.50020844,-31.672499,5.6961756,5.6961756,1487.8982,1478.8434,0.037974503,14.75099,1.4,1.3,1.5,1.6,1.1241845,1.1513668,1530.2979,1435.8608,1.4,1,1.1812152,1.0723839,0.73815393,0.6926013,0.9153784,0.84451437,2.913,6.715,1.6805681,0.89377576,1
1.55,4.1,5.75,1.83,2.03,1.83,1.83,0.6069383,0.22945228,0.16360945,0.4280992,0.4952127,-50.310535,-23.999172,-23.999172,1579.8198,1749.4813,-0.15999448,-193.66075,1.2,2.4,0.8,1.2,1.1171145,1.2252761,1708.205,1453.735,1.2,1.1,1.2521048,1.1079245,0.8239691,0.7012231,0.9952234,0.8639036,2.375,6.865,1.8738388,0.82598466,1
2.75,3.25,2.55,2,1.8,1.8,1.91,0.34192884,0.2893244,0.3687468,0.47124046,0.49934524,-20.00625,-34.86007,-34.86007,1604.3422,1427.7506,-0.23240046,141.73152,1.7,1.4,0.9,1,1.3718228,1.1107986,1523.6705,1694.0782,1.7,1.1,1.6585432,1.0778992,0.73495716,0.81715494,1.1043916,0.9214527,2.301,2.681,1.3664535,1.2612025,0
2.15,3.2,3.3,2.2,1.65,1.91,1.8,0.43040556,0.28917873,0.28041574,0.39906543,0.48993525,-71.113235,-17.100792,-17.100792,1647.5012,1304.9662,-0.11400528,325.4342,1.3,1.4,1,0.7,1.2641337,1.1720726,1419.9319,1377.911,1.2,1,1.1552237,1.001199,0.68491787,0.66464865,0.8730402,0.7992688,2.988,4.668,1.4113986,1.1139064,1
3.2,3,2.2,2.25,1.62,2,1.73,0.28399312,0.302926,0.4130809,0.38935575,0.487775,-78.176674,91.73471,91.73471,1539.6338,1579.6106,0.6115647,51.757862,0.9,0.5,1.2,0.9,1.0996336,1.2360379,1627.7676,1734.1569,0.8,0.9,0.92554206,0.8924105,0.78516936,0.8364873,0.8413184,0.85885656,3.065,2.76,1.1979401,1.368796,1
1.18,6.25,13,1.6,2.3,2.38,1.53,0.78151304,0.14754966,0.070937335,0.469075,0.49917936,-21.516365,0,0,1484.9314,1484.8705,0,0.060984954,2.2,1.4,0.8,0.8,1.6601337,1.0076903,1780.9558,1486.5032,2.2,1.1,2.2688344,1.0343803,0.8590612,0.71702915,1.4229704,0.8439696,1.422,5.203,1.9526346,0.8764436,0
3,3.1,2.4,2.15,1.67,1.91,1.91,0.31077695,0.30075186,0.3884712,0.43631178,0.4961631,-44.496803,-28.542364,-28.542364,1557.3566,1648.2238,-0.19028242,-119.40946,1.5,1.1,1.1,1.3,1.2379351,1.1113558,1509.8488,1585.7296,1.7,0.9,1.8268223,0.9047543,0.72829014,0.764892,1.167703,0.8208369,2.573,2.921,1.325815,1.270407,0
2.5,3.5,2.7,1.57,2.35,1.5,2.5,0.3787575,0.27054107,0.3507014,0.49084112,0.5000096,-6.3649526,-101.54037,-101.54037,1497.6261,1537.0345,-0.6769358,-140.94887,1.5,1.3,1.5,2.3,1.585216,1.2690349,1532.404,1609.1521,1.5,2,1.4031678,2.0100198,0.73916984,0.77619,1.0047691,1.269722,1.729,2.586,1.5037134,1.1906209,1
1.62,4.1,5,1.7,2.1,1.75,2,0.5816923,0.2298394,0.1884683,0.43631178,0.4961631,-44.496803,-53.87943,-53.87943,1622.3102,1587.1409,-0.3591962,-18.710194,2,1.6,1.8,1.4,1.400855,1.1210545,1669.8367,1565.7373,1.6,1.8,1.2881653,1.7824473,0.8054618,0.7552485,0.9985432,1.166128,1.751,3.14,1.5644702,1.1273515,1
2.15,3.75,2.75,1.88,1.98,1.73,2,0.42460114,0.24343798,0.3319609,0.4384191,0.4964215,-43.009132,-77.24984,-77.24984,1706.9849,1552.9128,-0.5149989,76.82214,2,1.4,0.7,1.2,1.7256925,1.1110462,1724.5991,1760.083,2,1.1,2.0472236,0.9926184,0.831877,0.848993,1.3180156,0.9064431,1.731,2.577,1.502107,1.1920085,0
1.73,3.5,5.25,2.35,1.57,2.2,1.62,0.5483029,0.27101827,0.18067884,0.4467253,0.4973969,-37.16009,47.263683,47.263683,1378.5941,1812.1653,0.31509122,-386.30756,1.4,1.5,0.8,0.8,1.4515885,1.214202,1682.0289,1633.2308,1.1,1,1.1798437,1.1022553,0.81134284,0.78780466,0.95874316,0.91358495,2.141,3.747,1.5294939,1.1086655,1
2,3.25,3.75,2.08,1.73,1.83,1.83,0.46539378,0.28639618,0.24821003,0.39512196,0.48911554,-73.97466,-134.31683,-134.31683,1517.0662,1562.7814,-0.8954456,-180.03203,0.9,1.7,1.4,1.6,1.1648982,1.2360379,1453.8098,1515.0752,0.9,1.7,0.93589604,1.7252692,0.70125914,0.7308111,0.7951139,1.1285943,2.55,2.843,1.3231841,1.2772126,0
2.75,2.88,2.7,2.6,1.48,2.1,1.67,0.33631763,0.32113662,0.34254575,0.4384191,0.4964215,-43.009132,16.557074,16.557074,1724.0487,1686.3673,0.11038049,54.23855,1.2,1.2,1,0.8,1.2908866,1.2360379,1581.1943,1556.4218,1.4,0.9,1.4563404,0.8563804,0.7627043,0.750755,1.0401587,0.79300517,2.613,3.26,1.3518546,1.2325084,1
7,4.75,1.35,1.57,2.25,1.91,1.8,0.13056758,0.19241537,0.67701703,0.4522613,0.49802873,-33.273594,-6.095987,-6.095987,1423.6724,1596.7365,-0.04063991,-179.15996,1.5,0.8,1.3,2.6,1.5011305,1.2471025,1470.8804,1808.3123,1.5,2.1,1.380749,2.105359,0.70949334,0.8722568,0.9779956,1.3654977,2.8,1.646,1.1511734,1.4884243,0
2.25,3.6,2.8,1.85,2,1.7,2.05,0.4117647,0.25735295,0.33088234,0.45994833,0.49871555,-27.890514,25.976322,25.976322,1522.4998,1512.2032,0.17317548,36.272728,1.8,1.9,1.1,1,1.6740116,1.2034292,1445.5569,1541.7715,1.4,1.3,1.3010635,1.1348329,0.69727826,0.74368834,0.93879235,0.9001462,3.945,5.635,1.281459,1.1284007,1
3.1,3.3,2.1,1.85,1.85,1.73,2,0.29277566,0.2750317,0.43219265,0.45256916,0.49799132,-33.057716,22.446377,22.446377,1649.5676,1470.7554,0.14964251,201.25862,1.5,2.1,0.6,1.4,2.0663517,1.1928849,1430.7859,1576.5238,1.5,1.3,1.545536,1.1348329,0.69015336,0.76045144,1.0323064,0.91020405,5.9444447,3.977,0.7841682,1.6948099,0
1.22,5.5,10,1.44,2.6,1.91,1.8,0.7441483,0.16506562,0.09078609,0.45256916,0.49799132,-33.057716,-91.73471,-91.73471,1494.904,1442.1381,-0.6115647,-38.96868,2.7,1.1,1.3,0.5,1.9901158,1.1614147,1924.5079,1651.6738,2.6,2.1,2.6551743,2.2550495,0.9283049,0.7967008,1.6190526,1.3800403,1.442,2.807,1.6113915,1.1250656,1
4.75,3.8,1.73,1.83,2.03,1.8,1.95,0.20017356,0.25021696,0.5496095,0.4467253,0.4973969,-37.16009,150,150,1813.2765,1576.4207,1,386.8558,1,1.3,1.3,1.2,1.2868211,1.1414695,1569.7037,1712.5273,1,1.5,1.042386,1.2450408,0.75716174,0.82605404,0.87125146,0.99364877,3.918,2.646,1.0179089,1.5314422,0
2.35,3.5,2.88,1.67,2.15,1.57,2.25,0.4020261,0.2699318,0.32804212,0.43631178,0.4961631,-44.496803,-85.551926,-85.551926,1615.9203,1588.4901,-0.5703462,-58.121746,1.5,1.7,0.9,1.1,1.532899,1.1718768,1614.9742,1741.2612,1.7,1.6,1.6854727,1.5590754,0.7789984,0.83991414,1.1415881,1.1275786,2.183,2.868,1.4165386,1.2200056,0
3.6,3.4,2,1.98,1.88,1.8,1.91,0.25914633,0.27439025,0.46646342,0.3895284,0.4877339,-78.05053,46.875,46.875,1411.2797,1556.2672,0.3125,-98.11255,1,2.1,0.8,1.3,1.1895511,1.1310269,1264.6733,1412.5729,1,0.8,1.0765108,0.8878442,0.6100274,0.6813682,0.7966207,0.7639586,4.258,3.668,1.0374906,1.4344175,0
1.5,4.75,5.5,1.44,2.7,1.57,2.25,0.6295181,0.19879518,0.17168675,0.4587989,0.49847364,-28.694532,-19.109112,-19.109112,1580.6077,1629.7842,-0.12739408,-68.28573,1.6,1.8,2,1.6,1.4700202,1.1210545,1755.4799,1621.5367,1.6,0.9,1.3519367,0.88023514,0.8467726,0.78216386,1.0488383,0.82139236,1.953,4.313,1.654296,1.0228267,1
5,4.1,1.62,1.8,2,1.8,1.95,0.1884683,0.2298394,0.5816923,0.4028412,0.4905938,-68.382385,-102.109,-102.109,1556.1411,1581.6467,-0.6807267,-127.61457,1.2,0.6,1,1.4,1.1407561,1.172138,1394.8976,1666.0092,0.9,1.3,1.0475917,1.266659,0.67284226,0.80361557,0.82274204,0.98883295,3.485,2.674,1.1030383,1.4510665,1
1.44,3.8,7,1.67,2.1,1.85,1.85,0.6310495,0.23913456,0.1298159,0.45256916,0.49799132,-33.057716,88.7395,88.7395,1403.0793,1661.0624,0.59159666,-169.24345,2.1,2.4,1,1.4,1.8492205,1.1932173,1647.0021,1461.9446,2.1,0.6,2.0701258,0.7151404,0.7944473,0.7051831,1.3047187,0.709166,2.627,11.585,2.59558,0.52267903,1
1.53,4.2,5.75,1.65,2.2,1.73,2,0.6133567,0.22343709,0.16320622,0.3895284,0.4877339,-78.05053,-76.247,-76.247,1556.2672,1489.7731,-0.50831336,-9.752961,1.1,1.9,1.5,0.8,1.1895511,1.2144727,1579.2064,1349.2322,1.1,1.1,1.0372063,1.0486878,0.76174545,0.6508151,0.87192976,0.8099642,2.023,4.25,1.6254611,1.0380276,1
2,3.6,3.4,1.6,2.3,1.53,2.38,0.46646342,0.25914633,0.27439025,0.3895284,0.4877339,-78.05053,40.16064,40.16064,1432.5479,1556.2672,0.26773763,-83.55867,1.9,1.4,1,0.9,1.5572677,1.1209921,1523.2885,1640.9916,2,1.6,2.0145142,1.5590754,0.73477286,0.7915481,1.2466694,1.098559,1.822,2.84,1.5085366,1.1725837,0
2.4,3.2,3,2.1,1.7,1.83,1.83,0.39215687,0.29411766,0.3137255,0.3895284,0.4877339,-78.05053,-134.31683,-134.31683,1563.5792,1429.4696,-0.8954456,-0.20722316,1.7,0.8,1.2,1.6,1.2990564,1.1410245,1401.8679,1459.6594,1.7,0.5,1.5803092,0.6462515,0.6762045,0.7040808,1.0378463,0.6809491,2.819,3.11,1.2872585,1.2824992,0
3.5,3.6,1.95,1.83,2.03,1.67,2.1,0.26545662,0.2580828,0.47646058,0.3895284,0.4877339,-78.05053,-66.53257,-66.53257,1666.5835,1580.3302,-0.44355047,19.720695,1.4,1.2,1.3,0.7,1.532899,1.3273791,1398.8184,1663.6222,1.4,1.7,1.3221886,1.4630702,0.6747335,0.8024642,0.9337156,1.0667065,3.167,2.525,1.154557,1.4193684,0
1.9,3.4,4,2.15,1.67,2,1.73,0.49168473,0.274765,0.23355025,0.3895284,0.4877339,-78.05053,-58.927807,-58.927807,1568.674,1467.4559,-0.39285204,42.290295,0.6,1.7,1.1,1,1.2626953,1.1514311,1382.4271,1219.3673,0.5,0.9,0.8258995,0.7778662,0.666827,0.58817357,0.730456,0.66405064,3.03,4.875,1.4237398,1.0957628,1
1.48,4.33,6,1.62,2.25,1.8,1.91,0.62953734,0.21517675,0.15528588,0.3895284,0.4877339,-78.05053,-38.764004,-38.764004,1572.2648,1626.034,-0.2584267,-92.5333,2.2,1.4,1.9,1,1.7476045,1.24745,1651.627,1452.2174,2.2,1.6,1.9626757,1.5806404,0.7966781,0.7004911,1.2630771,1.0525508,1.755,2.827,1.5253204,1.1649256,1
2,3.2,3.8,2.2,1.65,1.91,1.8,0.4648318,0.29051986,0.24464832,0.3895284,0.4877339,-78.05053,-8.340055,-8.340055,1626.034,1422.7444,-0.05560037,194.9496,1.4,1.6,1.1,1.1,1.4515885,1.0629805,1515.0167,1294.3794,1.4,0.5,1.3436568,0.6116988,0.7307829,0.6243563,0.9759325,0.61929333,2.93,4.353,1.3913385,1.14289,1
2.6,3.4,2.6,1.62,2.25,1.5,2.5,0.3617021,0.27659574,0.3617021,0.44028103,0.49661472,-41.696022,-120.411995,-120.411995,1337.4404,1437.6819,-0.80274665,-220.65346,1.8,2.3,0.8,2,1.6634839,1.1718115,1485.5535,1541.4128,1.8,1.8,1.7043281,1.6414243,0.71657103,0.7435154,1.1116738,1.1026789,2.229,3.59,1.4869267,1.1385266,0
1.67,3.75,5,1.88,1.98,1.8,1.95,0.56200826,0.250281,0.18771075,0.4587989,0.49847364,-28.694532,-59.120647,-59.120647,1627.0394,1652.5801,-0.39413765,-84.661255,1.1,1.4,1.3,0.9,1.6426265,1.1932173,1662.6571,1575.2366,1.4,0.5,1.3436568,0.6827559,0.8019987,0.75983053,1.0186619,0.7290007,2.168,6.136,1.8367333,0.8690918,0
2.45,3.4,2.8,1.73,2.08,1.62,2.2,0.38526914,0.2776204,0.3371105,0.4587989,0.49847364,-28.694532,-59.120647,-59.120647,1627.0394,1494.263,-0.39413765,73.65587,1,2.2,1.2,1.1,1.5884149,1.2251395,1586.9796,1610.41,1,1.7,1.042386,1.6330254,0.7654949,0.7767968,0.87625134,1.1192883,2.641,4.185,1.4465597,1.123953,0
3,3.5,2.25,1.7,2.1,1.57,2.25,0.31343284,0.26865673,0.41791046,0.43631178,0.4961631,-44.496803,-124.9244,-124.9244,1587.1409,1718.169,-0.83282936,-255.95241,1.3,1.6,1.4,1.2,1.2681276,1.2922168,1519.6222,1640.5396,1.5,1.7,1.3586882,1.567094,0.7330044,0.79133004,0.9832779,1.1016356,2.49,3.525,1.4113019,1.1819898,0
1.7,3.8,4.75,1.7,2.1,1.7,2.05,0.5539359,0.24781342,0.19825073,0.4587989,0.49847364,-28.694532,7.5541377,7.5541377,1567.3914,1685.7112,0.050360918,-110.76568,1.4,2.2,0.6,1.2,1.5184613,1.2254126,1487.3657,1562.0919,1.4,1.2,1.4563404,1.1928008,0.7174452,0.7534901,1.0130032,0.92921436,2.07,5.215,1.7388448,0.9448132,0
2.4,3.6,2.7,1.57,2.35,1.5,2.5,0.39130434,0.26086956,0.3478261,0.4587989,0.49847364,-28.694532,-27.382952,-27.382952,1609.6979,1629.7842,-0.18255301,-47.469337,2.8,1,1.1,1.5,2.3706844,1.1011887,1778.3174,1837.8073,2.7,1,2.9100409,0.9347393,0.85778856,0.886484,1.6786895,0.9057861,1.482,2.317,1.5393152,1.1890361,0
5.25,4.75,1.5,1.53,2.4,1.7,2.05,0.17840375,0.1971831,0.62441313,0.4587989,0.49847364,-28.694532,100.28995,100.28995,1697.192,1606.2717,0.66859967,191.21027,1,1.4,1.5,1,1.2561836,1.1312159,1459.328,1875.3451,1,1.8,0.9932163,1.7104831,0.7039209,0.9045908,0.8196391,1.2269477,3.103,2.257,1.1436001,1.4482265,0
1.85,3.6,4.1,1.9,1.95,1.75,2,0.50887775,0.26150665,0.22961558,0.4587989,0.49847364,-28.694532,-49.975494,-49.975494,1660.5264,1652.5801,-0.33316997,-42.02914,1.7,1.5,0.8,1.2,1.4395547,1.1932838,1610.6176,1581.2587,1.7,1.5,1.6854727,1.448136,0.7768969,0.7627353,1.1403272,1.0368956,2.355,4.505,1.5619823,1.0513922,0
1.29,5.5,9,1.73,2.08,2.25,1.57,0.72575325,0.17022212,0.104024634,0.3895284,0.4877339,-78.05053,40.064102,40.064102,1167.8147,1411.2797,0.26709402,-203.40082,1.7,1.2,1.6,1.1,1.4052807,1.3039297,1611.8107,1336.0958,1.4,1,1.2396919,1.1022553,0.77747244,0.6444787,0.9623602,0.8275894,1.745,3.731,1.6406931,1.059872,0
2.5,3.3,2.5,1.6,2.2,1.5,2.4,0.36263737,0.2747253,0.36263737,0.45256916,0.49799132,-33.057716,-48.417477,-48.417477,1592.2538,1666.3878,-0.32278317,-122.55151,2.1,1.6,1.6,1.2,1.9063104,1.3157487,1651.6769,1784.8816,2.4,2.5,2.47426,2.8676312,0.79670227,0.8609548,1.4677254,1.6636254,1.516,2.446,1.5455059,1.1780152,0
2,3.4,3.25,1.8,1.91,1.7,2.05,0.45379877,0.26694044,0.27926078,0.45256916,0.49799132,-33.057716,-48.417477,-48.417477,1592.2538,1716.4429,-0.32278317,-172.6066,1.8,1.7,1,1.3,1.5058731,1.28118,1541.6477,1428.0381,1.8,1,1.7320008,0.9219864,0.7436286,0.68882793,1.1389775,0.7820913,2.214,3.614,1.4937732,1.1337035,1
2.15,3.3,3,1.75,1.95,1.65,2.1,0.42226487,0.27511197,0.30262315,0.4349776,0.49612498,-45.439526,18.302996,18.302996,1732.4541,1351.2319,0.12201998,399.52512,1.2,1.2,2.1,1.3,1.0478952,1.2036304,1434.6115,1548.0535,0.9,0.8,0.8917495,0.8176,0.69199866,0.7467185,0.771899,0.7750711,3.254,3.85,1.2614326,1.2506553,1
